age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34,blue-collar,married,primary,no,-167.0,yes,no,unknown,21,may,201.0,1,-1.0,0,unknown,no
39,blue-collar,married,primary,no,4146.0,yes,yes,unknown,21,may,353.0,1,-1.0,0,unknown,no
35,entrepreneur,single,tertiary,no,-15.0,yes,no,unknown,21,may,554.0,3,-1.0,0,unknown,no
36,administrative,single,tertiary,no,3954.0,yes,no,unknown,21,may,432.0,1,-1.0,0,unknown,no
31,management,married,secondary,no,8629.0,yes,no,unknown,21,may,27.0,2,-1.0,0,unknown,no
30,technician,married,secondary,no,1168.0,yes,yes,unknown,21,may,361.0,1,-1.0,0,unknown,no
35,administrative,married,secondary,no,498.0,yes,no,unknown,21,may,248.0,1,-1.0,0,unknown,no
35,technician,divorced,secondary,no,0.0,no,no,unknown,21,may,162.0,1,-1.0,0,unknown,no
31,blue-collar,single,primary,no,216.0,yes,no,unknown,21,may,565.0,1,-1.0,0,unknown,yes
38,management,single,tertiary,no,1746.0,yes,no,unknown,21,may,139.0,1,-1.0,0,unknown,no
36,technician,single,secondary,no,1053.0,yes,no,unknown,21,may,147.0,1,-1.0,0,unknown,no
36,student,single,tertiary,no,687.0,yes,no,unknown,21,may,287.0,3,-1.0,0,unknown,no
33,blue-collar,single,secondary,no,2764.0,yes,no,unknown,21,may,118.0,1,-1.0,0,unknown,no
34,blue-collar,married,secondary,no,1207.0,yes,no,unknown,21,may,905.0,1,-1.0,0,unknown,yes
32,management,married,tertiary,no,0.0,yes,no,unknown,21,may,91.0,1,-1.0,0,unknown,no
39,blue-collar,divorced,unknown,no,528.0,yes,no,unknown,21,may,111.0,5,-1.0,0,unknown,no
33,management,married,tertiary,no,3090.0,yes,no,unknown,21,may,162.0,1,-1.0,0,unknown,no
38,technician,divorced,tertiary,yes,-530.0,yes,no,unknown,21,may,236.0,1,-1.0,0,unknown,no
41,management,married,tertiary,no,666.0,yes,no,unknown,21,may,253.0,3,-1.0,0,unknown,no
38,technician,married,secondary,no,0.0,yes,no,unknown,21,may,73.0,1,-1.0,0,unknown,no
35,blue-collar,single,secondary,no,470.0,yes,no,unknown,21,may,123.0,1,-1.0,0,unknown,no
39,technician,married,secondary,no,597.0,yes,no,unknown,21,may,298.0,2,-1.0,0,unknown,no
40,blue-collar,married,primary,no,1136.0,yes,no,unknown,21,may,86.0,1,-1.0,0,unknown,no
38,blue-collar,married,secondary,no,620.0,yes,yes,unknown,21,may,420.0,1,-1.0,0,unknown,no
33,blue-collar,single,secondary,no,17.0,yes,no,unknown,21,may,288.0,1,-1.0,0,unknown,no
34,services,married,secondary,no,12.0,no,no,unknown,21,may,164.0,1,-1.0,0,unknown,no
28,entrepreneur,single,tertiary,no,135.0,yes,no,unknown,21,may,195.0,1,-1.0,0,unknown,no
36,services,married,secondary,no,5024.0,no,no,unknown,21,may,139.0,1,-1.0,0,unknown,no
34,technician,single,secondary,no,1161.0,yes,no,unknown,21,may,192.0,1,-1.0,0,unknown,no
39,technician,married,secondary,no,3528.0,yes,no,unknown,21,may,226.0,1,-1.0,0,unknown,no
32,technician,married,secondary,no,791.0,yes,no,unknown,21,may,783.0,2,-1.0,0,unknown,yes
38,management,married,unknown,no,546.0,yes,no,unknown,21,may,264.0,2,-1.0,0,unknown,no
39,blue-collar,married,secondary,no,804.0,yes,no,unknown,21,may,166.0,1,-1.0,0,unknown,no
30,technician,single,secondary,no,908.0,yes,no,unknown,21,may,27.0,1,-1.0,0,unknown,no
31,blue-collar,single,secondary,no,6982.0,yes,no,unknown,21,may,353.0,1,-1.0,0,unknown,no
37,technician,divorced,secondary,no,1176.0,no,yes,unknown,21,may,282.0,2,-1.0,0,unknown,no
36,administrative,married,secondary,no,0.0,no,no,unknown,21,may,117.0,1,-1.0,0,unknown,no
34,blue-collar,married,secondary,no,528.0,yes,no,unknown,21,may,85.0,1,-1.0,0,unknown,no
37,administrative,married,unknown,no,734.0,yes,no,unknown,21,may,1106.0,1,-1.0,0,unknown,no
31,technician,single,secondary,no,109.0,yes,no,unknown,21,may,419.0,1,-1.0,0,unknown,no
48,self-employed,married,secondary,no,4746.0,yes,no,unknown,21,may,32.0,11,-1.0,0,unknown,no
31,services,married,secondary,no,11512.0,yes,no,unknown,21,may,179.0,1,-1.0,0,unknown,no
34,services,married,secondary,no,0.0,yes,no,unknown,21,may,872.0,5,-1.0,0,unknown,no
36,services,married,secondary,no,115.0,no,no,unknown,21,may,114.0,1,-1.0,0,unknown,no
36,management,single,tertiary,no,808.0,no,no,unknown,21,may,52.0,1,-1.0,0,unknown,no
35,management,single,tertiary,no,-289.0,yes,no,unknown,21,may,490.0,1,-1.0,0,unknown,no
35,self-employed,married,tertiary,no,35368.0,yes,no,unknown,21,may,63.0,1,-1.0,0,unknown,no
33,services,single,secondary,no,189.0,no,no,unknown,21,may,27.0,10,-1.0,0,unknown,no
26,blue-collar,married,primary,no,0.0,yes,no,unknown,21,may,425.0,1,-1.0,0,unknown,no
37,entrepreneur,married,tertiary,no,1110.0,yes,no,unknown,21,may,189.0,2,-1.0,0,unknown,no
32,technician,married,unknown,no,102.0,yes,no,unknown,21,may,12.0,11,-1.0,0,unknown,no
33,management,married,secondary,no,56.0,yes,no,unknown,21,may,255.0,1,-1.0,0,unknown,no
34,blue-collar,married,secondary,no,405.0,yes,no,unknown,21,may,103.0,1,-1.0,0,unknown,no
36,management,married,secondary,no,873.0,yes,no,unknown,21,may,210.0,1,-1.0,0,unknown,no
36,technician,single,secondary,no,656.0,no,no,unknown,21,may,261.0,1,-1.0,0,unknown,no
41,technician,married,secondary,no,2490.0,yes,no,unknown,21,may,115.0,2,-1.0,0,unknown,no
33,administrative,single,secondary,no,1437.0,yes,no,unknown,21,may,641.0,1,-1.0,0,unknown,no
35,management,single,tertiary,no,6659.0,yes,no,unknown,21,may,83.0,1,-1.0,0,unknown,no
30,technician,married,tertiary,no,1126.0,yes,no,unknown,21,may,370.0,1,-1.0,0,unknown,no
34,blue-collar,single,secondary,no,3773.0,yes,no,unknown,21,may,287.0,1,-1.0,0,unknown,no
34,self-employed,single,tertiary,no,1129.0,yes,no,unknown,21,may,103.0,2,-1.0,0,unknown,no
36,management,married,tertiary,no,849.0,yes,yes,unknown,21,may,958.0,2,-1.0,0,unknown,yes
30,services,married,secondary,no,675.0,yes,no,unknown,21,may,232.0,1,-1.0,0,unknown,no
36,administrative,single,secondary,no,98.0,yes,no,unknown,21,may,68.0,1,-1.0,0,unknown,no
31,blue-collar,married,secondary,no,1914.0,yes,no,unknown,21,may,192.0,1,-1.0,0,unknown,no
34,services,married,secondary,no,1270.0,yes,no,unknown,21,may,494.0,3,-1.0,0,unknown,no
30,entrepreneur,married,primary,no,-98.0,yes,no,unknown,21,may,166.0,7,-1.0,0,unknown,no
33,blue-collar,married,primary,no,256.0,yes,no,unknown,21,may,151.0,2,-1.0,0,unknown,no
31,blue-collar,married,secondary,no,435.0,yes,no,unknown,21,may,204.0,1,-1.0,0,unknown,no
37,unemployed,married,primary,no,7005.0,yes,no,unknown,21,may,217.0,1,-1.0,0,unknown,no
38,services,single,primary,no,471.0,yes,no,unknown,21,may,180.0,1,-1.0,0,unknown,no
33,blue-collar,married,secondary,no,467.0,yes,no,unknown,21,may,494.0,2,-1.0,0,unknown,no
32,blue-collar,married,primary,no,323.0,yes,no,unknown,21,may,530.0,2,-1.0,0,unknown,no
34,management,single,tertiary,no,0.0,yes,no,unknown,21,may,759.0,1,-1.0,0,unknown,no
31,management,married,tertiary,no,1343.0,yes,yes,unknown,21,may,85.0,1,-1.0,0,unknown,no
51,blue-collar,divorced,secondary,no,44.0,no,no,unknown,21,may,137.0,2,-1.0,0,unknown,no
30,blue-collar,married,primary,no,453.0,yes,no,unknown,21,may,445.0,2,-1.0,0,unknown,no
35,entrepreneur,married,secondary,no,350.0,yes,no,unknown,21,may,345.0,1,-1.0,0,unknown,no
32,technician,married,secondary,no,2693.0,yes,no,unknown,21,may,16.0,1,-1.0,0,unknown,no
31,blue-collar,married,secondary,no,1243.0,yes,no,unknown,21,may,32.0,1,-1.0,0,unknown,no
34,technician,married,secondary,no,883.0,yes,no,unknown,21,may,648.0,1,-1.0,0,unknown,no
33,blue-collar,single,primary,no,599.0,yes,no,unknown,21,may,29.0,1,-1.0,0,unknown,no
31,blue-collar,married,secondary,no,3176.0,yes,no,unknown,21,may,220.0,1,-1.0,0,unknown,no
33,technician,single,secondary,no,49.0,no,no,unknown,21,may,151.0,1,-1.0,0,unknown,no
36,blue-collar,divorced,primary,no,3202.0,yes,no,unknown,21,may,290.0,2,-1.0,0,unknown,no
33,technician,single,secondary,no,2660.0,yes,no,unknown,21,may,121.0,1,-1.0,0,unknown,no
59,retired,married,primary,no,41.0,yes,yes,unknown,21,may,717.0,3,-1.0,0,unknown,no
35,blue-collar,married,secondary,no,-557.0,yes,yes,unknown,21,may,249.0,1,-1.0,0,unknown,no
33,management,married,tertiary,no,741.0,no,no,unknown,21,may,228.0,1,-1.0,0,unknown,no
32,technician,single,secondary,no,930.0,yes,no,unknown,21,may,122.0,1,-1.0,0,unknown,no
23,blue-collar,single,secondary,no,9.0,yes,no,unknown,21,may,544.0,1,-1.0,0,unknown,no
33,blue-collar,married,secondary,no,1624.0,yes,yes,unknown,21,may,951.0,2,-1.0,0,unknown,no
30,blue-collar,single,secondary,yes,239.0,yes,no,unknown,21,may,412.0,1,-1.0,0,unknown,yes
31,administrative,single,secondary,no,626.0,yes,no,unknown,21,may,211.0,1,-1.0,0,unknown,no
25,services,single,secondary,no,-268.0,yes,no,unknown,21,may,264.0,1,-1.0,0,unknown,no
37,technician,single,tertiary,no,178.0,yes,no,unknown,21,may,97.0,1,-1.0,0,unknown,no
34,administrative,married,secondary,no,1671.0,no,no,unknown,21,may,160.0,1,-1.0,0,unknown,no
29,blue-collar,divorced,secondary,no,-300.0,no,no,unknown,21,may,192.0,1,-1.0,0,unknown,no
35,technician,single,tertiary,no,1362.0,yes,no,unknown,21,may,230.0,1,-1.0,0,unknown,no
31,technician,divorced,tertiary,no,2287.0,yes,no,unknown,21,may,97.0,1,-1.0,0,unknown,no
33,blue-collar,married,primary,no,141.0,yes,no,unknown,21,may,578.0,2,-1.0,0,unknown,no
31,technician,married,tertiary,no,4315.0,yes,no,unknown,21,may,359.0,1,-1.0,0,unknown,no
28,services,single,unknown,no,-70.0,yes,yes,unknown,21,may,244.0,1,-1.0,0,unknown,no
33,technician,married,secondary,no,1630.0,yes,no,unknown,21,may,111.0,1,-1.0,0,unknown,no
35,technician,married,secondary,no,569.0,yes,no,unknown,21,may,487.0,5,-1.0,0,unknown,no
34,management,single,tertiary,no,0.0,yes,no,unknown,21,may,311.0,1,-1.0,0,unknown,no
30,blue-collar,single,primary,no,546.0,yes,no,unknown,21,may,396.0,1,-1.0,0,unknown,no
32,technician,single,secondary,no,287.0,yes,no,unknown,21,may,59.0,8,-1.0,0,unknown,no
37,services,married,secondary,yes,-954.0,yes,no,unknown,21,may,111.0,3,-1.0,0,unknown,no
35,entrepreneur,married,tertiary,no,280.0,yes,no,unknown,21,may,502.0,1,-1.0,0,unknown,no
57,retired,married,secondary,no,1408.0,no,no,unknown,21,may,202.0,6,-1.0,0,unknown,no
37,technician,single,secondary,no,1211.0,yes,no,unknown,21,may,795.0,1,-1.0,0,unknown,yes
27,blue-collar,married,secondary,no,1600.0,yes,no,unknown,21,may,135.0,1,-1.0,0,unknown,no
39,blue-collar,married,primary,no,774.0,yes,no,unknown,21,may,29.0,1,-1.0,0,unknown,no
33,management,married,tertiary,no,188.0,yes,no,unknown,21,may,136.0,1,-1.0,0,unknown,no
34,services,single,secondary,no,1157.0,yes,no,unknown,21,may,103.0,2,-1.0,0,unknown,no
40,blue-collar,single,secondary,no,1066.0,yes,no,unknown,21,may,171.0,1,-1.0,0,unknown,no
31,blue-collar,married,secondary,no,932.0,yes,no,unknown,21,may,229.0,2,-1.0,0,unknown,no
32,blue-collar,single,primary,no,557.0,yes,no,unknown,21,may,112.0,2,-1.0,0,unknown,no
31,management,married,tertiary,no,1260.0,no,yes,unknown,21,may,93.0,1,-1.0,0,unknown,no
35,management,single,tertiary,no,1045.0,yes,no,unknown,21,may,61.0,1,-1.0,0,unknown,no
38,blue-collar,single,primary,no,350.0,yes,no,unknown,21,may,35.0,1,-1.0,0,unknown,no
48,technician,divorced,tertiary,no,-136.0,yes,no,unknown,21,may,7.0,12,-1.0,0,unknown,no
37,services,married,secondary,no,405.0,yes,no,unknown,21,may,51.0,2,-1.0,0,unknown,no
45,administrative,married,secondary,no,373.0,yes,no,unknown,21,may,17.0,7,-1.0,0,unknown,no
27,blue-collar,single,secondary,no,0.0,yes,no,unknown,21,may,504.0,1,-1.0,0,unknown,no
33,administrative,married,secondary,no,2228.0,yes,no,unknown,21,may,726.0,1,-1.0,0,unknown,no
31,blue-collar,single,secondary,no,58.0,yes,no,unknown,21,may,542.0,1,-1.0,0,unknown,no
33,blue-collar,married,secondary,no,932.0,yes,no,unknown,21,may,226.0,1,-1.0,0,unknown,no
36,unemployed,married,secondary,no,-872.0,yes,yes,unknown,21,may,153.0,1,-1.0,0,unknown,no
37,technician,married,secondary,no,1450.0,yes,yes,unknown,21,may,112.0,1,-1.0,0,unknown,no
37,blue-collar,single,secondary,no,2032.0,yes,no,unknown,21,may,158.0,2,-1.0,0,unknown,no
32,technician,single,tertiary,no,0.0,yes,no,unknown,21,may,250.0,2,-1.0,0,unknown,no
30,services,married,tertiary,no,1380.0,yes,no,unknown,21,may,294.0,2,-1.0,0,unknown,no
37,technician,married,secondary,no,5729.0,yes,no,unknown,21,may,303.0,3,-1.0,0,unknown,no
34,technician,single,secondary,no,951.0,yes,no,unknown,21,may,343.0,1,-1.0,0,unknown,no
54,management,divorced,tertiary,no,487.0,yes,no,unknown,21,may,828.0,4,-1.0,0,unknown,yes
36,administrative,married,secondary,no,957.0,yes,no,unknown,21,may,206.0,1,-1.0,0,unknown,no
39,retired,married,tertiary,no,855.0,yes,no,unknown,21,may,786.0,2,-1.0,0,unknown,no
36,management,married,tertiary,no,502.0,yes,no,unknown,21,may,509.0,1,-1.0,0,unknown,no
37,blue-collar,married,primary,no,204.0,yes,no,unknown,21,may,161.0,4,-1.0,0,unknown,no
49,blue-collar,divorced,primary,no,2262.0,yes,no,unknown,21,may,125.0,3,-1.0,0,unknown,no
31,administrative,married,secondary,no,8784.0,yes,no,unknown,21,may,63.0,2,-1.0,0,unknown,no
36,blue-collar,married,primary,no,599.0,yes,no,unknown,21,may,649.0,2,-1.0,0,unknown,yes
31,services,married,secondary,no,525.0,yes,yes,unknown,21,may,159.0,1,-1.0,0,unknown,no
29,administrative,married,secondary,no,688.0,yes,no,unknown,21,may,211.0,1,-1.0,0,unknown,no
34,management,single,tertiary,no,1350.0,yes,no,unknown,21,may,68.0,1,-1.0,0,unknown,no
32,technician,married,secondary,no,1830.0,yes,no,unknown,21,may,293.0,1,-1.0,0,unknown,no
31,technician,single,tertiary,no,1887.0,no,yes,unknown,21,may,389.0,1,-1.0,0,unknown,no
37,blue-collar,single,secondary,no,13156.0,yes,no,unknown,21,may,240.0,1,-1.0,0,unknown,no
34,blue-collar,married,secondary,no,622.0,yes,no,unknown,21,may,145.0,1,-1.0,0,unknown,no
35,management,married,tertiary,no,1336.0,no,no,unknown,21,may,59.0,2,-1.0,0,unknown,no
32,blue-collar,single,secondary,no,1067.0,yes,no,unknown,21,may,39.0,2,-1.0,0,unknown,no
35,entrepreneur,single,secondary,no,12961.0,yes,no,unknown,21,may,272.0,2,-1.0,0,unknown,no
31,technician,married,secondary,no,141.0,yes,no,unknown,21,may,140.0,2,-1.0,0,unknown,no
41,management,single,tertiary,no,1216.0,yes,no,unknown,21,may,53.0,3,-1.0,0,unknown,no
31,services,married,secondary,no,891.0,yes,no,unknown,21,may,44.0,3,-1.0,0,unknown,no
32,blue-collar,married,primary,no,131.0,yes,no,unknown,21,may,212.0,2,-1.0,0,unknown,no
33,technician,married,primary,no,5.0,no,no,unknown,21,may,57.0,2,-1.0,0,unknown,no
52,blue-collar,married,secondary,no,289.0,yes,no,unknown,21,may,45.0,13,-1.0,0,unknown,no
32,blue-collar,single,secondary,no,15341.0,no,no,unknown,21,may,738.0,3,-1.0,0,unknown,no
32,technician,married,secondary,no,901.0,yes,no,unknown,21,may,102.0,3,-1.0,0,unknown,no
32,entrepreneur,married,tertiary,no,4465.0,yes,no,unknown,21,may,161.0,2,-1.0,0,unknown,no
34,administrative,married,secondary,no,1191.0,yes,no,unknown,21,may,383.0,2,-1.0,0,unknown,no
35,technician,single,tertiary,no,458.0,yes,no,unknown,21,may,1091.0,3,-1.0,0,unknown,no
36,management,single,tertiary,no,1869.0,yes,no,unknown,21,may,122.0,2,-1.0,0,unknown,no
37,self-employed,married,tertiary,no,2084.0,yes,no,unknown,21,may,137.0,2,-1.0,0,unknown,no
32,technician,married,secondary,no,1389.0,yes,no,unknown,21,may,189.0,2,-1.0,0,unknown,no
34,management,married,tertiary,no,0.0,yes,no,unknown,21,may,88.0,2,-1.0,0,unknown,no
27,services,married,secondary,no,1303.0,yes,yes,unknown,21,may,364.0,1,-1.0,0,unknown,no
33,management,married,tertiary,no,11149.0,yes,no,unknown,21,may,418.0,2,-1.0,0,unknown,no
36,management,married,unknown,no,-35.0,yes,yes,unknown,21,may,17.0,2,-1.0,0,unknown,no
37,blue-collar,married,primary,no,3242.0,yes,no,unknown,21,may,233.0,1,-1.0,0,unknown,no
32,blue-collar,single,secondary,no,435.0,yes,no,unknown,21,may,373.0,2,-1.0,0,unknown,no
32,blue-collar,single,secondary,no,2696.0,yes,no,unknown,21,may,445.0,1,-1.0,0,unknown,no
29,blue-collar,single,secondary,no,0.0,no,no,unknown,21,may,623.0,1,-1.0,0,unknown,no
34,blue-collar,married,primary,no,218.0,yes,yes,unknown,21,may,260.0,1,-1.0,0,unknown,no
33,self-employed,divorced,secondary,no,892.0,yes,no,unknown,21,may,316.0,1,-1.0,0,unknown,no
31,technician,married,tertiary,no,1410.0,yes,no,unknown,21,may,42.0,1,-1.0,0,unknown,no
32,blue-collar,single,secondary,no,1721.0,yes,no,unknown,21,may,650.0,2,-1.0,0,unknown,no
31,administrative,single,tertiary,no,1583.0,yes,no,unknown,21,may,207.0,1,-1.0,0,unknown,no
33,technician,single,secondary,no,296.0,yes,no,unknown,21,may,226.0,1,-1.0,0,unknown,no
38,management,married,tertiary,no,216.0,yes,no,unknown,21,may,1307.0,1,-1.0,0,unknown,no
35,blue-collar,married,secondary,no,463.0,yes,no,unknown,21,may,104.0,1,-1.0,0,unknown,no
37,management,married,tertiary,no,547.0,yes,yes,unknown,21,may,143.0,1,-1.0,0,unknown,no
42,technician,divorced,secondary,no,2974.0,yes,no,unknown,21,may,187.0,5,-1.0,0,unknown,no
34,self-employed,married,secondary,no,-370.0,yes,no,unknown,21,may,748.0,1,-1.0,0,unknown,no
32,management,married,secondary,no,6217.0,yes,yes,unknown,21,may,486.0,2,-1.0,0,unknown,no
28,administrative,married,secondary,no,170.0,yes,yes,unknown,21,may,492.0,1,-1.0,0,unknown,no
29,management,married,secondary,no,-559.0,yes,yes,unknown,21,may,485.0,1,-1.0,0,unknown,no
21,student,single,secondary,no,232.0,yes,no,unknown,21,may,110.0,2,-1.0,0,unknown,no
31,management,single,tertiary,no,385.0,yes,no,unknown,21,may,304.0,1,-1.0,0,unknown,no
34,blue-collar,married,secondary,no,5304.0,yes,no,unknown,21,may,51.0,2,-1.0,0,unknown,no
35,management,single,tertiary,no,71.0,yes,no,unknown,21,may,836.0,12,-1.0,0,unknown,no
32,technician,single,unknown,no,317.0,yes,no,unknown,21,may,394.0,2,-1.0,0,unknown,no
32,management,single,tertiary,no,728.0,yes,no,unknown,21,may,125.0,1,-1.0,0,unknown,no
38,services,married,tertiary,no,-121.0,yes,no,unknown,21,may,288.0,1,-1.0,0,unknown,no
29,management,single,tertiary,no,330.0,yes,no,unknown,21,may,315.0,1,-1.0,0,unknown,no
31,management,single,tertiary,no,825.0,yes,no,unknown,21,may,506.0,2,-1.0,0,unknown,yes
36,management,single,tertiary,no,247.0,no,no,unknown,21,may,354.0,5,-1.0,0,unknown,no
30,technician,divorced,secondary,no,3100.0,yes,no,unknown,21,may,154.0,4,-1.0,0,unknown,no
33,self-employed,married,tertiary,no,1301.0,yes,no,unknown,21,may,184.0,2,-1.0,0,unknown,no
32,blue-collar,married,primary,no,29050.0,yes,yes,unknown,21,may,563.0,2,-1.0,0,unknown,no
27,blue-collar,single,secondary,no,1279.0,yes,yes,unknown,21,may,450.0,1,-1.0,0,unknown,no
38,self-employed,married,tertiary,no,585.0,yes,no,unknown,21,may,34.0,3,-1.0,0,unknown,no
38,management,married,tertiary,no,63.0,yes,no,unknown,21,may,518.0,1,-1.0,0,unknown,no
28,unemployed,married,secondary,no,858.0,yes,no,unknown,21,may,371.0,1,-1.0,0,unknown,no
40,services,divorced,secondary,no,0.0,no,no,unknown,21,may,111.0,4,-1.0,0,unknown,no
34,services,single,secondary,no,581.0,yes,no,unknown,21,may,176.0,4,-1.0,0,unknown,no
28,technician,single,secondary,no,2034.0,yes,no,unknown,21,may,196.0,1,-1.0,0,unknown,no
35,technician,married,secondary,no,1.0,yes,yes,unknown,21,may,85.0,1,-1.0,0,unknown,no
38,self-employed,single,secondary,no,1146.0,yes,no,unknown,21,may,91.0,2,-1.0,0,unknown,no
34,technician,single,secondary,no,1091.0,yes,no,unknown,21,may,252.0,2,-1.0,0,unknown,no
43,housemaid,married,secondary,no,-177.0,yes,no,unknown,21,may,172.0,2,-1.0,0,unknown,no
30,management,married,tertiary,no,527.0,yes,yes,unknown,21,may,265.0,1,-1.0,0,unknown,no
31,services,single,secondary,no,481.0,yes,no,unknown,21,may,114.0,2,-1.0,0,unknown,no
29,administrative,single,secondary,no,5711.0,yes,yes,unknown,21,may,899.0,1,-1.0,0,unknown,no
31,management,married,tertiary,no,1755.0,yes,no,unknown,21,may,588.0,2,-1.0,0,unknown,no
25,blue-collar,single,secondary,no,491.0,yes,no,unknown,21,may,393.0,1,-1.0,0,unknown,no
27,technician,married,secondary,no,2183.0,yes,yes,unknown,21,may,857.0,1,-1.0,0,unknown,yes
34,technician,single,tertiary,no,299.0,yes,no,unknown,21,may,205.0,2,-1.0,0,unknown,no
39,blue-collar,single,secondary,no,1961.0,no,no,unknown,21,may,216.0,1,-1.0,0,unknown,no
38,management,married,tertiary,no,126.0,yes,no,unknown,21,may,164.0,2,-1.0,0,unknown,no
27,management,single,secondary,no,967.0,yes,no,unknown,21,may,162.0,1,-1.0,0,unknown,no
28,management,married,tertiary,no,395.0,no,no,unknown,21,may,178.0,1,-1.0,0,unknown,no
33,technician,single,secondary,no,239.0,yes,no,unknown,21,may,127.0,1,-1.0,0,unknown,no
48,blue-collar,divorced,primary,no,338.0,yes,no,unknown,21,may,38.0,12,-1.0,0,unknown,no
32,blue-collar,married,primary,no,885.0,yes,no,unknown,21,may,127.0,2,-1.0,0,unknown,no
32,blue-collar,married,secondary,no,564.0,yes,no,unknown,21,may,660.0,1,-1.0,0,unknown,no
34,retired,married,primary,no,4499.0,no,no,unknown,21,may,1681.0,1,-1.0,0,unknown,yes
34,services,married,secondary,no,603.0,yes,yes,unknown,21,may,1409.0,3,-1.0,0,unknown,no
35,technician,married,secondary,yes,-29.0,yes,yes,unknown,21,may,208.0,3,-1.0,0,unknown,no
32,blue-collar,married,secondary,no,-325.0,yes,yes,unknown,21,may,171.0,1,-1.0,0,unknown,no
